service_type,service_id,num_instances,num_fan_out_reg,num_fan_in_reg,num_fan_out_ill,num_fan_in_ill,num_fan_in_all,num_fan_out_all
regular,00662,1,0,0,0,0,0,0
regular,00663,372004,55,24,0,0,24,55
regular,00664,353147,54,24,0,0,24,54
regular,00665,3,0,0,0,0,0,0
regular,00666,34,5,22,0,0,22,5
regular,00667,174,1,15,0,0,15,1
regular,00668,1,2,0,0,0,0,2
regular,00669,41,7,0,0,0,0,7
regular,00670,9423,49,16,0,0,16,49
regular,00671,36,3,2,0,0,2,3
regular,00672,2,3,2,0,0,2,3
regular,00673,10,1,0,0,0,0,1
regular,00674,46,4,16,0,0,16,4
regular,00675,5,4,2,0,0,2,4
regular,00676,21,0,3,0,0,3,0
regular,00677,610,18,27,0,0,27,18
regular,00678,368,4,26,0,0,26,4
regular,00679,62,3,3,0,0,3,3
regular,00680,7,2,2,0,0,2,2
regular,00681,14,1,0,0,0,0,1
regular,00682,1,3,0,0,0,0,3
regular,00683,3,9,1,15,0,1,24
regular,00684,254,77,42,224,0,42,301
regular,00685,6,5,0,0,0,0,5
regular,00686,9,0,5,0,0,5,0
regular,00687,2,3,5,0,0,5,3
regular,00688,14,0,0,0,0,0,0
regular,00689,6,2,0,0,0,0,2
regular,00690,112,11,30,0,0,30,11
regular,00691,8,6,1,1,0,1,7
regular,00692,2,1,1,1,0,1,2
regular,00693,18,36,8,44,0,8,80
regular,00694,3,2,2,0,0,2,2
regular,00695,2,1,0,0,0,0,1
regular,00696,54,10,2,2,0,2,12
regular,00697,2,0,0,0,0,0,0
regular,00698,3,3,0,0,0,0,3
regular,00699,2,2,2,0,0,2,2
regular,00700,14,2,0,0,0,0,2
regular,00701,3,2,1,0,0,1,2
regular,00702,2,0,0,0,0,0,0
regular,00703,2,0,0,0,0,0,0
regular,00704,2,0,0,0,0,0,0
regular,00705,2090,14,9,0,0,9,14
regular,00706,2,6,0,0,0,0,6
regular,00707,2,5,0,0,0,0,5
regular,00708,46,13,0,0,0,0,13
regular,00709,1101,30,6,0,0,6,30
regular,00710,3,3,1,0,0,1,3
regular,00711,5802,34,17,0,0,17,34
regular,00712,3,4,3,0,0,3,4
regular,00713,18,21,0,0,0,0,21
regular,00714,3,12,0,0,0,0,12
regular,00715,105,13,0,0,0,0,13
regular,00716,5,9,1,0,0,1,9
regular,00717,1056,26,11,0,0,11,26
regular,00718,340,5,33,0,0,33,5
regular,00719,3,3,0,0,0,0,3
regular,00720,10,5,0,0,0,0,5
regular,00721,120,7,2,0,0,2,7
regular,00722,33,23,3,0,0,3,23
regular,00723,144,510,6,2295,0,6,2805
regular,00724,2026,154,1,16,0,1,170
regular,00725,60,108,1,10,0,1,118
regular,00726,26568,232,5,410,0,5,642
regular,00727,5,2,0,0,0,0,2
regular,00728,64,34,14,0,0,14,34
regular,00729,36,3,0,0,0,0,3
regular,00730,18,4,0,0,0,0,4
regular,00731,20,3,0,0,0,0,3
regular,00732,1180,10,275,0,1,276,10
regular,00733,25,1,8,0,0,8,1
regular,00734,2170,17,269,0,1,270,17
regular,00735,3252,8,72,0,0,72,8
regular,00736,258,14,23,0,0,23,14
regular,00737,19,1,0,0,0,0,1
regular,00738,3,2,0,0,0,0,2
regular,00739,100,10,1,0,0,1,10
regular,00740,6,1,0,0,0,0,1
regular,00741,1812,15,0,0,0,0,15
regular,00742,94,4,2,0,0,2,4
regular,00743,8,1,0,0,0,0,1
regular,00744,567,23,8,0,0,8,23
regular,00745,14200,44,31,36,10,41,80
regular,00746,540,23,25,0,2,27,23
regular,00747,102,28,9,3,0,9,31
regular,00748,1420,33,26,15,6,32,48
regular,00749,18,24,0,0,0,0,24
regular,00750,2,8,0,0,0,0,8
regular,00751,310,4,34,0,0,34,4
regular,00752,7,18,15,0,0,15,18
regular,00753,60,12,9,0,0,9,12
regular,00754,21188,17,29,0,0,29,17
regular,00755,6,11,0,0,0,0,11
regular,00756,32,9,0,0,0,0,9
regular,00757,6,4,3,0,0,3,4
regular,00758,2291,34,28,0,0,28,34
regular,00759,6,3,0,0,0,0,3
regular,00760,5,2,0,0,0,0,2
regular,00761,408,21,2,0,0,2,21
regular,00762,81,4,11,0,0,11,4
regular,00763,4,16,0,0,0,0,16
regular,00764,108,7,0,0,0,0,7
regular,00765,11,4,1,0,0,1,4
regular,00766,17,14,0,0,0,0,14
regular,00767,8,8,0,0,0,0,8
regular,00768,3,3,2,0,0,2,3
regular,00769,3,1,1,0,0,1,1
regular,00770,13,13,5,0,0,5,13
regular,00771,3,0,1,0,0,1,0
regular,00772,3,0,1,0,0,1,0
regular,00773,34,27,9,1,0,9,28
regular,00774,9,7,4,0,0,4,7
regular,00775,3,0,0,0,0,0,0
regular,00776,3,1,0,0,0,0,1
regular,00777,3,12,2,0,0,2,12
regular,00778,3,4,4,0,0,4,4
regular,00779,3,1,0,0,0,0,1
regular,00780,3,0,0,0,0,0,0
regular,00781,3,7,0,0,0,0,7
regular,00782,3,2,1,0,0,1,2
regular,00783,8,10,3,0,0,3,10
regular,00784,3,3,1,0,0,1,3
regular,00785,3,1,1,0,0,1,1
regular,00786,3,3,2,0,0,2,3
regular,00787,500,4,10,0,0,10,4
regular,00788,4000,12,27,0,0,27,12
regular,00789,3,2,1,0,0,1,2
regular,00790,1,0,0,0,0,0,0
regular,00791,4,24,14,0,0,14,24
regular,00792,3,9,4,0,0,4,9
regular,00793,1,7,0,0,0,0,7
regular,00794,100,14,2,0,0,2,14
regular,00795,243,24,3,0,0,3,24
regular,00796,15,21,3,0,0,3,21
regular,00797,7,4,0,0,0,0,4
regular,00798,789,29,0,0,0,0,29
regular,00799,3,1,0,0,0,0,1
regular,00800,525,29,130,0,0,130,29
regular,00801,8,8,0,0,0,0,8
regular,00802,1,1,0,0,0,0,1
regular,00803,2,0,9,0,0,9,0
regular,00804,5,0,0,0,0,0,0
regular,00805,4,1,2,0,0,2,1
regular,00806,32,8,0,0,0,0,8
regular,00807,10,2,0,0,0,0,2
regular,00808,100,0,0,0,0,0,0
regular,00809,6,0,0,0,0,0,0
regular,00810,3,2,0,0,0,0,2
regular,00811,3,1,3,0,0,3,1
regular,00812,3,2,2,0,0,2,2
regular,00813,3,1,0,0,0,0,1
regular,00814,3,6,1,0,0,1,6
regular,00815,3,4,1,0,0,1,4
regular,00816,3,1,0,0,0,0,1
regular,00817,3,4,1,0,0,1,4
regular,00818,270,8,5,0,0,5,8
regular,00819,1,0,9,0,0,9,0
regular,00820,50,9,4,0,0,4,9
regular,00821,1,1,0,0,0,0,1
regular,00822,3,0,0,0,0,0,0
regular,00823,4,4,0,0,0,0,4
regular,00824,389,17,2,0,0,2,17
regular,00825,3,1,2,0,0,2,1
regular,00826,4,0,0,0,0,0,0
regular,00827,3,1,2,0,0,2,1
regular,00828,10,1,2,0,0,2,1
regular,00829,10,4,2,0,0,2,4
regular,00830,4,0,0,0,0,0,0
regular,00831,3,0,0,0,0,0,0
regular,00832,39622,19,13,0,0,13,19
regular,00833,3,1,0,0,0,0,1
regular,00834,3,2,1,0,0,1,2
regular,00835,1,0,0,0,0,0,0
regular,00836,11,5,3,0,0,3,5
regular,00837,3,4,1,0,0,1,4
regular,00838,86,3,0,0,0,0,3
regular,00839,30,4,1,0,0,1,4
regular,00840,6,3,0,0,0,0,3
regular,00841,2,6,0,0,0,0,6
regular,00842,7,6,3,0,0,3,6
regular,00843,9,6,0,0,0,0,6
regular,00844,48723,30,34,0,0,34,30
regular,00845,7,6,2,0,0,2,6
regular,00846,3972,8,0,0,0,0,8
regular,00847,8,4,1,0,0,1,4
regular,00848,1,1,0,0,0,0,1
regular,00849,3,1,3,0,0,3,1
regular,00850,1,0,0,0,0,0,0
regular,00851,2,2,0,0,0,0,2
regular,00852,6,2,1,0,0,1,2
regular,00853,4,1,0,0,0,0,1
regular,00854,1,0,1,0,0,1,0
regular,00855,239,10,21,24,0,21,34
regular,00856,3,3,0,0,0,0,3
regular,00857,3,2,1,0,0,1,2
regular,00858,3,2,2,0,0,2,2
regular,00859,3,3,3,0,0,3,3
regular,00860,3,1,1,0,0,1,1
regular,00861,3,0,0,0,0,0,0
regular,00862,3,4,50,0,0,50,4
regular,00863,3,2,0,0,0,0,2
regular,00864,10,8,2,0,0,2,8
regular,00865,35,3,1,0,0,1,3
regular,00866,2,0,0,0,0,0,0
regular,00867,2,0,0,0,0,0,0
regular,00868,4,0,0,0,0,0,0
regular,00869,4,1,0,0,0,0,1
regular,00870,10,0,0,0,0,0,0
regular,00871,10,0,0,0,0,0,0
regular,00872,10,0,0,0,0,0,0
regular,00873,10,0,0,0,0,0,0
regular,00874,2,3,0,0,0,0,3
regular,00875,138,7,91,0,0,91,7
regular,00876,3,0,0,0,0,0,0
regular,00877,3,4,2,0,0,2,4
regular,00878,3,4,2,0,0,2,4
regular,00879,4,6,0,0,0,0,6
regular,00880,3,2,1,0,0,1,2
regular,00881,3,5,2,0,0,2,5
regular,00882,7,6,5,0,0,5,6
regular,00883,3,1,0,0,0,0,1
regular,00884,3,1,0,0,0,0,1
regular,00885,2,5,0,0,0,0,5
regular,00886,30,5,5,0,0,5,5
regular,00887,3,0,1,0,0,1,0
regular,00888,1,0,0,0,0,0,0
regular,00889,3,6,1,0,0,1,6
regular,00890,3,5,1,0,0,1,5
regular,00891,3,8,24,0,0,24,8
regular,00892,2,0,4,0,0,4,0
regular,00893,12,10,2,0,0,2,10
regular,00894,2,5,1,0,0,1,5
regular,00895,4,5,6,0,0,6,5
regular,00896,155,0,7,0,0,7,0
regular,00897,3,0,0,0,0,0,0
regular,00898,15,4,0,0,0,0,4
regular,00899,41,6,6,0,0,6,6
regular,00900,58,2,2,0,0,2,2
regular,00901,42,4,1,0,0,1,4
regular,00902,750,8,2,0,0,2,8
regular,00903,2,8,1,0,0,1,8
regular,00904,6,5,1,0,0,1,5
regular,00905,372,11,0,0,0,0,11
regular,00906,21,5,3,0,0,3,5
regular,00907,50,5,0,0,0,0,5
regular,00908,16102,8,3,0,0,3,8
regular,00909,19,6,1,0,0,1,6
regular,00910,1007,10,1,0,0,1,10
regular,00911,22,6,0,0,0,0,6
regular,00912,21,9,12,0,0,12,9
regular,00913,16103,10,9,0,0,9,10
regular,00914,11,6,2,0,0,2,6
regular,00915,3,3,0,0,0,0,3
regular,00916,3,1,0,0,0,0,1
regular,00917,4,2,0,0,0,0,2
regular,00918,3,2,0,0,0,0,2
regular,00919,10,7,0,0,0,0,7
regular,00920,1,6,1,0,0,1,6
regular,00921,7,8,0,0,0,0,8
regular,00922,3,2,1,0,0,1,2
regular,00923,3,5,0,0,0,0,5
regular,00924,4,6,0,0,0,0,6
regular,00925,379,18,1,0,0,1,18
regular,00926,403,27,1,0,0,1,27
regular,00927,10,9,0,0,0,0,9
regular,00928,32,11,0,0,0,0,11
regular,00929,32,22,0,0,0,0,22
regular,00930,1,0,0,0,0,0,0
regular,00931,1381,32,28,288,0,28,320
regular,00932,68,15,0,0,0,0,15
regular,00933,2,3,1,0,0,1,3
regular,00934,8,7,0,0,0,0,7
regular,00935,6332,5,49,0,0,49,5
regular,00936,99,23,13,2,0,13,25
regular,00937,6,4,0,0,0,0,4
regular,00938,18,16,0,0,0,0,16
regular,00939,17638,7,43,0,0,43,7
regular,00940,1,0,1,0,0,1,0
regular,00941,2,4,0,0,0,0,4
regular,00942,310,17,19,0,0,19,17
regular,00943,132,13,0,0,0,0,13
regular,00944,8,5,0,0,0,0,5
regular,00945,208,17,1,0,0,1,17
regular,00946,20887,52,29,311,0,29,363
regular,00947,114,38,20,133,0,20,171
regular,00948,44,3,1,0,0,1,3
regular,00949,330,11,0,0,0,0,11
regular,00950,1,5,0,0,0,0,5
regular,00951,2725,37,28,0,0,28,37
regular,00952,8,1,0,0,0,0,1
regular,00953,15223,24,14,0,0,14,24
regular,00954,442,8,5,0,0,5,8
regular,00955,128,6,0,0,0,0,6
regular,00956,128,7,0,0,0,0,7
regular,00957,1,0,0,0,0,0,0
regular,00958,3,0,1,0,0,1,0
regular,00959,1,0,0,0,0,0,0
regular,00960,2,1,0,0,0,0,1
regular,00961,30,7,2,0,0,2,7
regular,00962,2,10,0,0,0,0,10
regular,00963,295,8,1,0,0,1,8
regular,00964,3,5,1,0,0,1,5
regular,00965,5,12,1,0,0,1,12
regular,00966,10,0,1,0,0,1,0
regular,00967,1,4,0,0,0,0,4
regular,00968,4,6,2,0,0,2,6
regular,00969,1,0,0,0,0,0,0
regular,00970,9,0,3,0,0,3,0
regular,00971,1,10,0,0,0,0,10
regular,00972,3,0,1,0,0,1,0
regular,00973,1,3,0,0,0,0,3
regular,00974,6,11,2,0,0,2,11
regular,00975,40,8,7,0,0,7,8
regular,00976,40,16,17,0,0,17,16
regular,00977,30,9,12,0,0,12,9
regular,00978,2,13,1,0,0,1,13
regular,00979,3,1,1,0,0,1,1
regular,00980,3,2,0,0,0,0,2
regular,00981,3,1,0,0,0,0,1
regular,00982,1,0,0,0,0,0,0
regular,00983,2,3,0,0,0,0,3
regular,00984,3,1,0,0,0,0,1
regular,00985,1,1,0,0,0,0,1
regular,00986,557156,686,423,3481,1,424,4167
regular,00987,3,3,1,0,0,1,3
regular,00988,1635,3,0,0,0,0,3
regular,00989,4,0,1,0,0,1,0
regular,00990,72,20,9,0,0,9,20
regular,00991,4637,13,28,0,0,28,13
regular,00992,152,41,18,0,0,18,41
regular,00993,41977,38,31,0,0,31,38
regular,00994,2027,29,12,0,0,12,29
regular,00995,6198,30,9,0,0,9,30
regular,00996,22754,36,18,0,0,18,36
regular,00997,169,2,1,0,0,1,2
regular,00998,72,1,0,0,0,0,1
regular,00999,95,1,0,0,0,0,1
regular,01000,94,1,0,0,0,0,1
regular,01001,5622,37,38,0,0,38,37
regular,01002,12587,31,9,0,0,9,31
regular,01003,2821,36,22,0,0,22,36
regular,01004,2938,12,31,0,0,31,12
regular,01005,10,5,2,0,0,2,5
regular,01006,10,8,4,0,0,4,8
regular,01007,5,17,1,0,0,1,17
regular,01008,2,0,0,0,0,0,0
regular,01009,204,6,3,0,0,3,6
regular,01010,157,3,2,0,0,2,3
regular,01011,96,7,4,0,0,4,7
regular,01012,60,3,2,0,0,2,3
regular,01013,3,2,0,0,0,0,2
regular,01014,3,1,0,0,0,0,1
regular,01015,9,1,0,0,0,0,1
regular,01016,3,5,0,0,0,0,5
regular,01017,12,7,4,0,0,4,7
regular,01018,8,9,6,0,0,6,9
regular,01019,10,0,2,0,0,2,0
regular,01020,1,0,0,0,0,0,0
regular,01021,43,3,2,0,0,2,3
regular,01022,3,1,0,0,0,0,1
regular,01023,14,2,2,0,0,2,2
regular,01024,4,0,1,0,0,1,0
regular,01025,13,3,1,0,0,1,3
regular,01026,5,1,1,0,0,1,1
regular,01027,3,1,1,0,0,1,1
regular,01028,53,12,14,0,0,14,12
regular,01029,4,4,2,0,0,2,4
regular,01030,3,5,1,0,0,1,5
regular,01031,19019,21,118,0,0,118,21
regular,01032,32326,21,176,0,0,176,21
regular,01033,3,6,0,0,0,0,6
regular,01034,360,2,30,0,0,30,2
regular,01035,6,10,26,0,0,26,10
regular,01036,20,0,2,0,0,2,0
regular,01037,3000,11,0,0,0,0,11
regular,01038,1,2,0,0,0,0,2
regular,01039,1,7,0,0,0,0,7
regular,01040,3,6,2,0,0,2,6
regular,01041,3,1,0,0,0,0,1
regular,01042,1,7,0,0,0,0,7
regular,01043,4,0,1,0,0,1,0
regular,01044,7,7,2,0,0,2,7
regular,01045,1,3,0,0,0,0,3
regular,01046,5,1,3,0,0,3,1
regular,01047,665,14,2,0,1,3,14
regular,01048,76,15,0,0,0,0,15
regular,01049,30,1,15,0,0,15,1
regular,01050,53,4,83,0,0,83,4
regular,01051,27,6,57,0,0,57,6
regular,01052,2,20,12,0,0,12,20
regular,01053,1,7,0,0,0,0,7
regular,01054,2,13,0,0,0,0,13
regular,01055,4,39,0,0,0,0,39
regular,01056,8,8,40,0,0,40,8
regular,01057,18,7,51,0,0,51,7
regular,01058,1,0,0,0,0,0,0
regular,01059,10,4,0,0,0,0,4
regular,01060,25,16,0,0,0,0,16
regular,01061,22,12,0,0,0,0,12
regular,01062,352,19,14,0,0,14,19
regular,01063,32,3,10,0,0,10,3
regular,01064,4,1,2,0,0,2,1
regular,01065,400,6,2,0,0,2,6
regular,01066,6,1,1,0,0,1,1
regular,01067,100,8,0,0,0,0,8
regular,01068,2,4,2,0,0,2,4
regular,01069,2,2,1,0,0,1,2
regular,01070,2,8,13,0,0,13,8
regular,01071,1,0,0,0,0,0,0
illfitting,01072,20,10,4,0,0,4,10
illfitting,01073,18,5,4,0,0,4,5
illfitting,01074,17,6,4,0,0,4,6
illfitting,01075,30,4,4,0,0,4,4
illfitting,01076,26,5,4,0,0,4,5
illfitting,01077,21,5,4,0,0,4,5
illfitting,01078,21,6,4,0,0,4,6
illfitting,01079,23,6,5,0,0,5,6
illfitting,01080,20,4,4,0,0,4,4
illfitting,01081,18,4,3,0,0,3,4
illfitting,01082,16,4,4,0,0,4,4
illfitting,01083,17,5,5,0,0,5,5
illfitting,01084,20,9,5,1,1,6,10
illfitting,01085,16,4,5,0,0,5,4
illfitting,01086,18,4,4,0,0,4,4
illfitting,01087,17,3,4,0,0,4,3
illfitting,01088,17,7,4,0,0,4,7
illfitting,01089,16,6,5,0,0,5,6
illfitting,01090,23,8,5,0,0,5,8
illfitting,01091,18,5,4,0,0,4,5
illfitting,01092,20,5,6,0,0,6,5
illfitting,01093,16,4,5,0,0,5,4
illfitting,01094,17,3,5,0,0,5,3
illfitting,01095,80,9,7,0,0,7,9
illfitting,01096,16,4,4,0,0,4,4
illfitting,01097,16,3,5,0,0,5,3
illfitting,01098,16,4,5,0,0,5,4
illfitting,01099,16,4,4,0,0,4,4
illfitting,01100,16,6,4,0,0,4,6
illfitting,01101,23,7,4,0,0,4,7
illfitting,01102,25,5,4,0,0,4,5
illfitting,01103,22,5,4,0,0,4,5
illfitting,01104,25,6,4,0,0,4,6
illfitting,01105,24,4,4,0,0,4,4
illfitting,01106,22,7,4,0,0,4,7
illfitting,01107,28,6,4,0,0,4,6
illfitting,01108,24,5,4,0,0,4,5
illfitting,01109,22,6,4,0,0,4,6
illfitting,01110,26,7,4,0,0,4,7
illfitting,01111,21,5,4,0,0,4,5
illfitting,01112,22,4,4,0,0,4,4
illfitting,01113,21,6,4,0,0,4,6
illfitting,01114,21,5,4,0,0,4,5
illfitting,01115,24,6,4,0,0,4,6
illfitting,01116,21,5,4,0,0,4,5
illfitting,01117,22,5,4,0,0,4,5
illfitting,01118,26,7,4,0,0,4,7
illfitting,01119,20,5,4,0,0,4,5
illfitting,01120,24,5,4,0,0,4,5
illfitting,01121,19,4,4,0,0,4,4
illfitting,01122,22,7,4,0,0,4,7
illfitting,01123,27,6,4,0,0,4,6
illfitting,01124,2,1,0,0,0,0,1
illfitting,01125,2,1,2,0,0,2,1
illfitting,01126,2,1,2,0,0,2,1
illfitting,01127,2,1,2,0,0,2,1
illfitting,01128,2,1,1,0,0,1,1
illfitting,01129,2,1,2,0,0,2,1
illfitting,01130,12,3,1,0,0,1,3
illfitting,01131,12,3,1,0,0,1,3
illfitting,01132,12,3,2,0,0,2,3
illfitting,01133,12,3,1,0,0,1,3
illfitting,01134,12,5,1,0,0,1,5
illfitting,01135,12,3,1,0,0,1,3
illfitting,01136,12,3,1,0,0,1,3
illfitting,01137,12,3,1,0,0,1,3
illfitting,01138,12,3,1,0,0,1,3
illfitting,01139,12,3,3,0,0,3,3
illfitting,01140,12,3,2,0,0,2,3
illfitting,01141,12,3,2,0,0,2,3
illfitting,01142,12,3,1,0,0,1,3
illfitting,01143,18,3,2,0,0,2,3
illfitting,01144,12,4,1,0,0,1,4
illfitting,01145,12,3,1,0,0,1,3
illfitting,01146,12,2,1,0,0,1,2
illfitting,01147,12,2,1,0,0,1,2
illfitting,01148,12,2,0,0,0,0,2
illfitting,01149,12,2,1,0,0,1,2
illfitting,01150,12,2,1,0,0,1,2
illfitting,01151,12,2,1,0,0,1,2
illfitting,01152,12,2,1,0,0,1,2
illfitting,01153,12,2,1,0,0,1,2
illfitting,01154,12,2,1,0,0,1,2
illfitting,01155,12,2,1,0,0,1,2
illfitting,01156,12,2,1,0,0,1,2
illfitting,01157,12,2,1,0,0,1,2
illfitting,01158,12,2,1,0,0,1,2
illfitting,01159,12,2,1,0,0,1,2
illfitting,01160,12,2,1,0,0,1,2
illfitting,01161,12,2,1,0,0,1,2
illfitting,01162,12,2,1,0,0,1,2
illfitting,01163,12,2,1,0,0,1,2
illfitting,01164,12,2,1,0,0,1,2
illfitting,01165,12,2,1,0,0,1,2
illfitting,01166,12,2,1,0,0,1,2
illfitting,01167,12,2,1,0,0,1,2
illfitting,01168,12,2,1,0,0,1,2
illfitting,01169,12,2,0,0,0,0,2
illfitting,01170,12,2,1,0,0,1,2
illfitting,01171,12,2,0,0,0,0,2
illfitting,01172,12,2,0,0,0,0,2
illfitting,01173,12,1,0,0,0,0,1
illfitting,01174,12,2,1,0,0,1,2
illfitting,01175,12,2,1,0,0,1,2
illfitting,01176,12,2,1,0,0,1,2
illfitting,01177,12,2,1,0,0,1,2
illfitting,01178,12,2,1,0,0,1,2
illfitting,01179,12,2,1,0,0,1,2
illfitting,01180,12,2,1,0,0,1,2
illfitting,01181,12,2,1,0,0,1,2
illfitting,01182,12,2,0,0,0,0,2
illfitting,01183,12,1,1,0,0,1,1
illfitting,01184,12,2,0,0,0,0,2
illfitting,01185,12,2,0,0,0,0,2
illfitting,01186,12,2,0,0,0,0,2
illfitting,01187,12,2,0,0,0,0,2
illfitting,01188,12,2,1,0,0,1,2
illfitting,01189,12,2,1,0,0,1,2
illfitting,01190,12,2,0,0,0,0,2
illfitting,01191,12,2,0,0,0,0,2
illfitting,01192,12,2,0,0,0,0,2
illfitting,01193,18,3,2,0,0,2,3
illfitting,01194,2,3,0,0,0,0,3
illfitting,01195,2,1,0,0,0,0,1
illfitting,01196,2,2,0,0,0,0,2
illfitting,01197,2,1,0,0,0,0,1
illfitting,01198,2,2,0,0,0,0,2
illfitting,01199,2,3,0,0,0,0,3
illfitting,01200,2,1,0,0,0,0,1
illfitting,01201,2,1,0,0,0,0,1
illfitting,01202,2,1,0,0,0,0,1
illfitting,01203,2,2,0,0,0,0,2
illfitting,01204,2,1,0,0,0,0,1
illfitting,01205,2,1,0,0,0,0,1
illfitting,01206,2,1,0,0,0,0,1
illfitting,01207,2,2,0,0,0,0,2
illfitting,01208,2,2,0,0,0,0,2
illfitting,01209,2,2,0,0,0,0,2
illfitting,01210,2,2,0,0,0,0,2
illfitting,01211,2,1,0,0,0,0,1
illfitting,01212,2,2,0,0,0,0,2
illfitting,01213,2,1,0,0,0,0,1
illfitting,01214,2,2,0,0,0,0,2
illfitting,01215,2,1,0,0,0,0,1
illfitting,01216,2,2,0,0,0,0,2
illfitting,01217,2,1,0,0,0,0,1
illfitting,01218,2,1,0,0,0,0,1
illfitting,01219,2,1,0,0,0,0,1
illfitting,01220,2,2,0,0,0,0,2
illfitting,01221,16,4,5,0,0,5,4
illfitting,01222,17,3,4,0,0,4,3
illfitting,01223,16,4,5,0,0,5,4
illfitting,01224,16,4,0,0,0,0,4
illfitting,01225,16,4,4,0,0,4,4
illfitting,01226,16,5,3,0,0,3,5
illfitting,01227,16,6,3,0,0,3,6
illfitting,01228,16,5,3,0,0,3,5
illfitting,01229,16,5,3,0,0,3,5
illfitting,01230,16,4,2,0,0,2,4
illfitting,01231,16,3,2,0,0,2,3
illfitting,01232,16,4,2,0,0,2,4
illfitting,01233,16,4,2,0,0,2,4
illfitting,01234,16,3,3,0,0,3,3
illfitting,01235,19,3,3,0,0,3,3
illfitting,01236,17,3,3,0,0,3,3
illfitting,01237,16,3,4,0,0,4,3
illfitting,01238,16,3,4,0,0,4,3
illfitting,01239,18,4,4,0,0,4,4
illfitting,01240,16,3,4,0,0,4,3
illfitting,01241,18,5,3,0,0,3,5
illfitting,01242,16,3,0,0,0,0,3
illfitting,01243,16,4,0,0,0,0,4
illfitting,01244,23,5,4,0,0,4,5
illfitting,01245,20,7,4,0,0,4,7
illfitting,01246,20,5,4,0,0,4,5
illfitting,01247,22,7,5,0,0,5,7
illfitting,01248,50,9,4,3,3,7,12
illfitting,01249,16,4,4,0,0,4,4
illfitting,01250,16,5,3,0,0,3,5
illfitting,01251,24,6,4,0,0,4,6
illfitting,01252,21,6,4,0,0,4,6
illfitting,01253,23,7,4,0,0,4,7
illfitting,01254,22,7,4,0,0,4,7
illfitting,01255,22,6,4,0,0,4,6
illfitting,01256,24,9,4,0,0,4,9
illfitting,01257,20,7,4,0,0,4,7
illfitting,01258,26,7,4,0,0,4,7
illfitting,01259,19,7,4,0,0,4,7
illfitting,01260,16,4,4,0,0,4,4
illfitting,01261,25,8,4,0,0,4,8
illfitting,01262,23,5,5,0,0,5,5
illfitting,01263,21,8,5,0,0,5,8
illfitting,01264,19,7,5,0,0,5,7
illfitting,01265,18,5,5,0,0,5,5
illfitting,01266,17,8,4,0,0,4,8
illfitting,01267,16,8,5,0,0,5,8
illfitting,01268,16,3,4,0,0,4,3
illfitting,01269,16,3,3,0,0,3,3
illfitting,01270,16,3,3,0,0,3,3
illfitting,01271,16,3,3,0,0,3,3
illfitting,01272,167,11,4,1,1,5,12
illfitting,01273,52,11,3,1,1,4,12
illfitting,01274,16,3,3,0,0,3,3
illfitting,01275,16,3,3,0,0,3,3
illfitting,01276,75,9,3,0,0,3,9
illfitting,01277,19,6,5,0,0,5,6
illfitting,01278,16,3,3,0,0,3,3
illfitting,01279,37,7,3,0,0,3,7
illfitting,01280,31,8,3,0,0,3,8
illfitting,01281,37,9,4,0,0,4,9
illfitting,01282,37,6,3,0,0,3,6
illfitting,01283,38,6,3,0,0,3,6
illfitting,01284,37,8,4,0,0,4,8
illfitting,01285,36,8,4,0,0,4,8
illfitting,01286,40,6,3,0,0,3,6
illfitting,01287,48,7,4,0,0,4,7
illfitting,01288,144,10,3,1,1,4,11
illfitting,01289,141,11,4,2,1,5,13
illfitting,01290,175,11,4,1,1,5,12
illfitting,01291,195,9,4,1,1,5,10
illfitting,01292,202,12,4,1,1,5,13
illfitting,01293,16,3,2,0,0,2,3
illfitting,01294,126,11,4,1,1,5,12
illfitting,01295,279,11,4,1,1,5,12
illfitting,01296,206,11,5,2,1,6,13
illfitting,01297,149,10,4,1,1,5,11
illfitting,01298,158,11,4,1,1,5,12
illfitting,01299,158,10,5,1,2,7,11
illfitting,01300,158,9,4,1,1,5,10
illfitting,01301,220,10,4,1,1,5,11
illfitting,01302,18,4,5,0,0,5,4
illfitting,01303,16,4,3,0,0,3,4
illfitting,01304,16,5,3,0,0,3,5
illfitting,01305,16,5,3,0,0,3,5
illfitting,01306,16,4,3,0,0,3,4
illfitting,01307,16,3,3,0,0,3,3
illfitting,01308,16,3,3,0,0,3,3
illfitting,01309,16,4,3,0,0,3,4
illfitting,01310,16,4,3,0,0,3,4
illfitting,01311,16,3,3,0,0,3,3
illfitting,01312,16,6,3,0,0,3,6
illfitting,01313,16,3,3,0,0,3,3
illfitting,01314,16,4,3,0,0,3,4
illfitting,01315,16,3,3,0,0,3,3
illfitting,01316,16,5,3,0,0,3,5
illfitting,01317,16,4,3,0,0,3,4
illfitting,01318,968,11,4,1,1,5,12
illfitting,01319,16,4,3,0,0,3,4
illfitting,01320,17,4,3,0,0,3,4
illfitting,01321,17,4,3,0,0,3,4
illfitting,01322,16,4,3,0,0,3,4
illfitting,01323,16,3,3,0,0,3,3
illfitting,01324,16,4,3,0,0,3,4
illfitting,01325,16,5,3,0,0,3,5
illfitting,01326,16,3,3,0,0,3,3
illfitting,01327,16,3,3,0,0,3,3
illfitting,01328,16,5,3,0,0,3,5
illfitting,01329,16,3,3,0,0,3,3
