service_type,service_id,num_endpoints
illfitting,05032,1
regular,14573,7
regular,05586,2
illfitting,00443,1
regular,16709,1
illfitting,02340,1
illfitting,13235,1
illfitting,08106,1
illfitting,01581,1
regular,06559,2
illfitting,08878,1
illfitting,16121,1
illfitting,03905,1
illfitting,08200,1
regular,04464,1
regular,01565,32
regular,10832,1
regular,01018,13
regular,17842,2
regular,07116,4
illfitting,15128,1
illfitting,04715,1
illfitting,11754,1
illfitting,04653,1
illfitting,10331,1
illfitting,01339,1
illfitting,15233,1
regular,12370,1
regular,05641,1
illfitting,13965,1
illfitting,15423,1
illfitting,15554,1
illfitting,02342,1
illfitting,13503,1
illfitting,02915,1
illfitting,04879,1
illfitting,14978,1
illfitting,08988,1
illfitting,09542,1
illfitting,14103,1
illfitting,13142,1
illfitting,04688,1
illfitting,02973,1
regular,11488,30
illfitting,11233,1
illfitting,02033,1
illfitting,02302,1
illfitting,03049,1
illfitting,11858,1
illfitting,00465,2
illfitting,01304,1
illfitting,06241,1
illfitting,15387,1
illfitting,01115,1
illfitting,11811,1
illfitting,02632,1
illfitting,09495,1
regular,12013,1
regular,17871,1
illfitting,16175,1
illfitting,13512,1
illfitting,16580,1
illfitting,07970,1
illfitting,04026,1
illfitting,01883,1
illfitting,15620,1
regular,18419,5
illfitting,08175,1
regular,03671,3
illfitting,13398,1
illfitting,13190,1
illfitting,16353,1
illfitting,09916,2
illfitting,04054,1
illfitting,04045,1
illfitting,01452,1
illfitting,16666,2
regular,14565,2
regular,01065,2
illfitting,04639,1
regular,12122,9
regular,18423,9
regular,03217,11
illfitting,01736,2
illfitting,15807,2
regular,03231,8
illfitting,15514,1
illfitting,08837,1
illfitting,13344,1
illfitting,08162,1
illfitting,09973,1
illfitting,11053,1
illfitting,06977,1
regular,13535,1
illfitting,04873,1
regular,06663,1
illfitting,02879,1
illfitting,13021,1
illfitting,05568,1
illfitting,13388,1
illfitting,14090,1
illfitting,04020,1
illfitting,09529,1
illfitting,02674,1
illfitting,15756,1
regular,07100,2
illfitting,01159,1
illfitting,01261,1
regular,03575,24
regular,06547,1
regular,07244,1
illfitting,06978,1
illfitting,14156,1
illfitting,08385,1
regular,12087,1
regular,14602,5
illfitting,04935,1
regular,04381,2
illfitting,05895,2
regular,07343,2
illfitting,03998,1
illfitting,15452,1
illfitting,05902,1
illfitting,08217,1
illfitting,07390,1
regular,12448,4
illfitting,08399,1
illfitting,16145,1
regular,07880,1
illfitting,15699,1
illfitting,11061,1
illfitting,05156,1
regular,17982,1
illfitting,13301,1
illfitting,09334,1
illfitting,07402,1
illfitting,05964,1
illfitting,16447,1
regular,03375,2
illfitting,16382,1
regular,17021,1
illfitting,09950,1
illfitting,11276,1
illfitting,08243,1
illfitting,15950,2
illfitting,08209,1
illfitting,11620,1
illfitting,11685,1
regular,04385,8
regular,00796,3
illfitting,17428,2
illfitting,09157,1
regular,10709,1
illfitting,01844,1
regular,05646,4
illfitting,02919,1
illfitting,04285,1
regular,14762,1
regular,18118,1
regular,14571,6
illfitting,01936,1
regular,06617,1
illfitting,11733,1
illfitting,11612,1
illfitting,02275,1
illfitting,11118,1
regular,03711,1
illfitting,11385,2
illfitting,11927,1
illfitting,13862,1
illfitting,05479,3
regular,12009,4
regular,10351,1
regular,04542,1
regular,14664,1
illfitting,02656,1
illfitting,16287,1
illfitting,08134,1
illfitting,11152,1
illfitting,02699,1
regular,17853,6
regular,14772,10
regular,02508,2
regular,16804,2
illfitting,06045,1
regular,09694,1
illfitting,03940,1
regular,09751,1
illfitting,08085,1
illfitting,13165,1
illfitting,10166,1
regular,10871,1
illfitting,16680,3
illfitting,01628,3
regular,14536,4
regular,17859,6
illfitting,11103,1
illfitting,13637,1
regular,16083,8
illfitting,07408,1
regular,17610,1
illfitting,05473,2
illfitting,07532,1
illfitting,08274,1
illfitting,15240,1
illfitting,01928,1
illfitting,06217,1
regular,10642,7
regular,10507,5
regular,03788,3
illfitting,09929,1
regular,07139,6
regular,00920,2
illfitting,13520,1
regular,14617,4
illfitting,17138,1
illfitting,17297,1
regular,10635,1
illfitting,01328,1
illfitting,16238,1
illfitting,09927,1
regular,17536,8
illfitting,17333,2
regular,11455,1
illfitting,10159,2
illfitting,08543,2
illfitting,13083,1
illfitting,02931,1
illfitting,05129,1
regular,00677,1
illfitting,05953,1
regular,18199,2
illfitting,14385,3
illfitting,09031,1
illfitting,04730,1
illfitting,18589,1
illfitting,08786,1
illfitting,08084,1
illfitting,05757,1
illfitting,15581,1
regular,18013,3
regular,12048,45
regular,07684,12
illfitting,05154,1
illfitting,01635,2
illfitting,04987,1
regular,17516,4
illfitting,16635,2
illfitting,14354,3
illfitting,15845,1
regular,16733,3
regular,14419,2
illfitting,03622,1
illfitting,08514,2
illfitting,15729,1
illfitting,09543,1
illfitting,02867,1
illfitting,02246,1
regular,16819,1
illfitting,08776,1
regular,14570,7
illfitting,13772,3
regular,16921,1
illfitting,04041,1
illfitting,08228,1
illfitting,02005,1
illfitting,15192,1
regular,06775,1
illfitting,16257,1
illfitting,13750,1
illfitting,15626,1
regular,16061,1
regular,07205,3
regular,03535,6
regular,13542,3
illfitting,01354,1
illfitting,17293,1
regular,04536,1
illfitting,02008,1
regular,03224,1
regular,07149,8
illfitting,08823,1
illfitting,14000,1
illfitting,16355,2
illfitting,02771,1
illfitting,08312,1
regular,18337,2
regular,10582,1
regular,10859,28
regular,18331,2
illfitting,11555,1
illfitting,14199,1
regular,00015,2
illfitting,02709,1
illfitting,02938,1
illfitting,16492,1
illfitting,11550,1
illfitting,08231,1
illfitting,15577,1
illfitting,02660,1
illfitting,07621,1
illfitting,09540,1
regular,00899,6
illfitting,12912,1
regular,00037,11
illfitting,15260,1
illfitting,02178,2
illfitting,05041,1
regular,17523,2
regular,12094,2
regular,10131,2
illfitting,16311,4
regular,14521,1
illfitting,09559,1
illfitting,09034,1
illfitting,01957,1
regular,06394,10
illfitting,01483,1
illfitting,09881,1
illfitting,12972,1
regular,18378,2
regular,00043,2
regular,00674,1
regular,11994,1
illfitting,06923,1
illfitting,16207,1
regular,04180,3
illfitting,15253,1
regular,18099,1
illfitting,06113,1
illfitting,14160,1
regular,06634,25
illfitting,01391,1
regular,07921,8
regular,17558,19
regular,18163,5
illfitting,07470,1
illfitting,00637,1
regular,05743,2
illfitting,01239,1
illfitting,15921,1
regular,06254,5
illfitting,03837,1
illfitting,11243,1
illfitting,11933,1
illfitting,05426,2
illfitting,06987,1
regular,07909,4
regular,07838,3
illfitting,13098,2
illfitting,04874,1
regular,17583,7
regular,10559,3
regular,12673,10
illfitting,15764,1
illfitting,04019,1
illfitting,04865,1
illfitting,04849,1
illfitting,07622,1
regular,00362,1
regular,06487,1
illfitting,08421,1
illfitting,09205,1
regular,04480,1
regular,14937,2
illfitting,11737,1
illfitting,04274,1
illfitting,09894,4
regular,00811,3
illfitting,08327,1
illfitting,15769,1
illfitting,13034,1
regular,09649,5
illfitting,08799,1
regular,10579,1
illfitting,02598,1
regular,14466,1
illfitting,04864,1
illfitting,01938,1
illfitting,05182,1
illfitting,08634,1
illfitting,14310,1
illfitting,05111,1
illfitting,03931,1
illfitting,15588,1
regular,06341,26
illfitting,15706,1
regular,12321,1
regular,17053,2
illfitting,11406,2
illfitting,05239,1
illfitting,14278,1
illfitting,13975,1
illfitting,09068,1
illfitting,11126,1
regular,03685,1
illfitting,09941,1
regular,00940,1
illfitting,01946,1
illfitting,15250,1
illfitting,08220,1
illfitting,10232,1
illfitting,04855,1
illfitting,11093,1
illfitting,02858,1
illfitting,15819,2
regular,12605,5
regular,17534,9
illfitting,13663,1
illfitting,11336,2
regular,09642,2
regular,05609,2
regular,02524,1
regular,07906,1
illfitting,11179,1
illfitting,16240,1
illfitting,01871,1
illfitting,07978,2
illfitting,08388,1
illfitting,15032,1
illfitting,09564,1
illfitting,16157,1
illfitting,01935,1
regular,06373,1
regular,10393,5
illfitting,15167,1
illfitting,15040,1
illfitting,04962,1
illfitting,05274,1
regular,00279,2
illfitting,08314,1
regular,17528,6
illfitting,08651,1
illfitting,04882,1
illfitting,08798,1
illfitting,15546,1
illfitting,07542,1
illfitting,15695,1
illfitting,02270,1
illfitting,11191,1
illfitting,16412,2
regular,12496,1
illfitting,09265,1
illfitting,11057,1
illfitting,11570,1
illfitting,11407,2
illfitting,11887,1
illfitting,16588,1
regular,17575,1
illfitting,15932,1
regular,05535,1
illfitting,10034,1
regular,12470,2
regular,04517,3
regular,00102,1
illfitting,03003,1
illfitting,09017,1
illfitting,06790,1
illfitting,05159,1
illfitting,12906,1
illfitting,04836,1
regular,17865,1
illfitting,13863,1
illfitting,09947,1
regular,00028,1
regular,04184,1
regular,06432,6
regular,03176,4
regular,01034,2
illfitting,02331,1
regular,00904,2
illfitting,08157,1
illfitting,10317,1
regular,06250,1
illfitting,11634,1
illfitting,11201,1
illfitting,04797,1
illfitting,16566,1
illfitting,07610,1
illfitting,02242,1
illfitting,11767,1
illfitting,08090,1
illfitting,08464,1
illfitting,09482,1
regular,13586,6
regular,12805,6
illfitting,05854,1
regular,07671,1
illfitting,11948,3
illfitting,00389,4
illfitting,09578,1
illfitting,15321,1
illfitting,01948,1
illfitting,17312,1
regular,03683,3
illfitting,11127,1
illfitting,02187,1
illfitting,01409,1
regular,17657,1
illfitting,16195,1
illfitting,08508,3
illfitting,09971,1
illfitting,03620,1
illfitting,13216,1
regular,04510,14
regular,17892,3
regular,10386,12
illfitting,17270,1
regular,00946,9
regular,03737,5
illfitting,09860,1
regular,14488,12
regular,16846,12
regular,18159,1
illfitting,01675,3
regular,14590,2
regular,11976,8
illfitting,18508,2
illfitting,02666,1
regular,12335,2
regular,06699,2
illfitting,11874,1
regular,12411,2
regular,04530,1
illfitting,15726,1
regular,17792,1
illfitting,09026,1
regular,00684,25
regular,04528,2
regular,06490,5
illfitting,05447,3
illfitting,09047,1
illfitting,15806,1
regular,00852,2
regular,05637,2
illfitting,05047,1
regular,03547,2
regular,12495,3
illfitting,16483,2
illfitting,06937,2
illfitting,05812,1
illfitting,02756,1
illfitting,13268,1
illfitting,01309,1
illfitting,13646,1
illfitting,05205,1
regular,07028,3
illfitting,16388,2
illfitting,09361,1
regular,18590,2
regular,06494,4
illfitting,05362,1
illfitting,08169,1
illfitting,01445,1
illfitting,09915,2
illfitting,02634,1
illfitting,18530,4
illfitting,08847,1
regular,18297,2
illfitting,11608,1
illfitting,08977,1
regular,14596,236
regular,06475,13
illfitting,17378,4
regular,12160,10
illfitting,15143,1
illfitting,11878,1
illfitting,18514,2
illfitting,01907,1
regular,00761,1
regular,12453,1
regular,09667,6
regular,10503,6
regular,05712,5
illfitting,11937,3
illfitting,01645,2
illfitting,11687,1
illfitting,04239,1
regular,13609,2
illfitting,16254,1
regular,18180,1
illfitting,08363,1
illfitting,02972,1
illfitting,13164,1
illfitting,05423,2
illfitting,13687,1
illfitting,05395,2
illfitting,02898,1
regular,14522,1
regular,12297,3
illfitting,03057,1
illfitting,02832,1
illfitting,02299,1
illfitting,01346,1
illfitting,14198,1
regular,18204,4
illfitting,05956,2
illfitting,03991,1
illfitting,14260,1
illfitting,04964,1
regular,10488,7
illfitting,02857,1
regular,12649,1
illfitting,08346,1
illfitting,15120,1
regular,14438,1
regular,16033,42
illfitting,12949,1
regular,07375,5
illfitting,15666,1
illfitting,15767,3
regular,16079,1
regular,09818,6
illfitting,11394,2
illfitting,13749,3
illfitting,15741,1
illfitting,11690,1
regular,09789,1
illfitting,15547,1
illfitting,12898,1
illfitting,15272,1
illfitting,09211,1
regular,03138,16
regular,16993,4
regular,12801,3
illfitting,03971,1
illfitting,15043,1
illfitting,06844,1
regular,00896,1
illfitting,09475,1
illfitting,08557,2
illfitting,09946,1
illfitting,10281,1
regular,10712,1
illfitting,02628,1
illfitting,11353,1
regular,06248,12
illfitting,11826,1
regular,00009,2
illfitting,03648,1
illfitting,01112,1
illfitting,16621,1
regular,03701,3
illfitting,05148,1
regular,03309,3
illfitting,13521,1
illfitting,00551,3
regular,00058,4
illfitting,02860,1
regular,03780,1
regular,12104,2
illfitting,10152,1
illfitting,15691,1
regular,17927,2
illfitting,02259,1
illfitting,17276,1
illfitting,01738,2
illfitting,10028,1
illfitting,06146,1
illfitting,04766,1
illfitting,15273,1
illfitting,15082,1
illfitting,02269,1
illfitting,16133,1
illfitting,01632,3
regular,13538,11
regular,00978,4
regular,13617,8
illfitting,14118,1
regular,14541,5
illfitting,13939,1
regular,07829,1
illfitting,14270,1
illfitting,15086,1
regular,02413,1
regular,00966,3
illfitting,13357,1
regular,00751,4
illfitting,01262,1
illfitting,08431,1
illfitting,02316,1
regular,12290,1
illfitting,17274,1
regular,01546,2
illfitting,11072,1
illfitting,01290,2
illfitting,13003,1
illfitting,02211,1
illfitting,02311,1
illfitting,12977,1
illfitting,09388,1
regular,12817,1
regular,02434,2
illfitting,17500,2
regular,18221,4
regular,14792,1
regular,03739,2
illfitting,10230,1
illfitting,10030,1
regular,06499,3
illfitting,15814,2
illfitting,14089,1
regular,10620,3
illfitting,14378,3
regular,04554,1
illfitting,16461,2
illfitting,02023,1
illfitting,13290,1
illfitting,04635,1
illfitting,13493,1
illfitting,02957,1
illfitting,15135,1
illfitting,18591,1
illfitting,15484,1
illfitting,11871,2
regular,07034,337
illfitting,04284,1
regular,07178,4
regular,04511,1
regular,10658,1
regular,14474,7
illfitting,16512,2
illfitting,13179,1
illfitting,14088,1
illfitting,01408,1
regular,17747,1
illfitting,03041,1
illfitting,01786,2
illfitting,11720,1
illfitting,02929,1
illfitting,17154,1
illfitting,01638,1
illfitting,06950,1
illfitting,12909,1
illfitting,13698,1
regular,07040,2
illfitting,09493,1
illfitting,02859,1
regular,14771,4
regular,06384,2
illfitting,09568,1
illfitting,02236,1
illfitting,06166,1
regular,18333,1
illfitting,00474,2
illfitting,11220,1
illfitting,07600,2
regular,14912,1
regular,06724,2
illfitting,01466,1
illfitting,09299,1
illfitting,18464,2
illfitting,16648,1
illfitting,11081,2
illfitting,09056,1
illfitting,17223,1
illfitting,02836,2
illfitting,09937,1
illfitting,07625,1
illfitting,02689,1
illfitting,13029,1
illfitting,10185,1
illfitting,06126,1
regular,13570,67
illfitting,14189,1
illfitting,18562,1
regular,02415,2
illfitting,13664,1
illfitting,12933,1
illfitting,06985,1
regular,14677,1
illfitting,09194,1
regular,12862,1
illfitting,13367,1
illfitting,08911,1
illfitting,13402,1
illfitting,06238,1
illfitting,11610,1
illfitting,05877,1
illfitting,17128,2
illfitting,04789,1
illfitting,08139,1
illfitting,08915,1
regular,03447,2
regular,04485,5
regular,12440,1
illfitting,08678,1
regular,04104,2
illfitting,08207,1
illfitting,11557,2
illfitting,13120,1
illfitting,09422,1
regular,00922,1
illfitting,12975,1
illfitting,09166,1
illfitting,09620,1
illfitting,11545,1
regular,03584,27
regular,06347,2
illfitting,02966,1
illfitting,13991,1
illfitting,03028,1
regular,11479,2
illfitting,01899,1
illfitting,08292,1
regular,03794,8
regular,06343,1
illfitting,08968,1
regular,00873,1
regular,16050,1
illfitting,09517,1
illfitting,16201,1
regular,17765,1
illfitting,02971,1
illfitting,09406,1
illfitting,01085,1
illfitting,09292,1
illfitting,11247,1
regular,12189,8
regular,03581,33
illfitting,16307,5
illfitting,13681,2
illfitting,08875,1
illfitting,04657,1
illfitting,02621,1
illfitting,01117,1
regular,01010,3
illfitting,05332,2
regular,17029,1
illfitting,10056,1
illfitting,02210,1
illfitting,14112,1
illfitting,00426,2
illfitting,15414,1
illfitting,15050,1
illfitting,04649,1
illfitting,17344,2
illfitting,13206,1
illfitting,15389,1
illfitting,01969,1
regular,17957,1
illfitting,09558,1
regular,04481,2
illfitting,11389,1
illfitting,10365,1
illfitting,03958,1
illfitting,17497,2
illfitting,16188,1
illfitting,11375,2
regular,09779,4
regular,03378,2
illfitting,09989,2
regular,12834,1
illfitting,13353,1
illfitting,06231,1
illfitting,16180,1
illfitting,06968,1
regular,18399,2
illfitting,07553,1
illfitting,11751,1
regular,14597,43
illfitting,11040,1
illfitting,02154,2
illfitting,04260,1
illfitting,06958,1
regular,14744,6
illfitting,09437,1
illfitting,01161,1
illfitting,16107,1
regular,12313,36
regular,18011,3
illfitting,12891,1
regular,07689,2
regular,06500,2
illfitting,15957,2
illfitting,10346,1
illfitting,05524,2
illfitting,08245,1
illfitting,15591,1
illfitting,01142,1
illfitting,15884,1
illfitting,01626,2
illfitting,05777,1
illfitting,15127,1
illfitting,09549,1
regular,07654,24
regular,12033,3
illfitting,17166,1
illfitting,02366,1
regular,00961,4
illfitting,15703,1
illfitting,04680,1
illfitting,13331,1
illfitting,04749,1
illfitting,08450,1
illfitting,01298,1
illfitting,07992,1
illfitting,11386,1
illfitting,11900,1
illfitting,01396,1
illfitting,09380,1
illfitting,08592,1
illfitting,02979,1
regular,00844,53
illfitting,15680,1
regular,12095,3
regular,17538,6
regular,17718,2
regular,04383,3
regular,07187,2
illfitting,08863,1
illfitting,16459,3
regular,10629,1
illfitting,14942,1
illfitting,01123,1
illfitting,02348,1
illfitting,15076,1
illfitting,08575,1
illfitting,08182,1
illfitting,01505,1
regular,06576,2
illfitting,02306,1
illfitting,03008,1
illfitting,09580,1
illfitting,04802,1
regular,06671,11
illfitting,09410,1
illfitting,06061,1
illfitting,17498,3
illfitting,02318,1
regular,02588,2
regular,03212,3
regular,14775,2
illfitting,04953,1
illfitting,14241,1
regular,09770,4
illfitting,17373,2
illfitting,06839,1
illfitting,08529,4
illfitting,04760,1
illfitting,09049,1
illfitting,15077,1
illfitting,11594,1
illfitting,02078,2
illfitting,14316,4
regular,12840,3
illfitting,08728,2
regular,01019,3
regular,18212,13
regular,06685,6
illfitting,11925,1
regular,02554,2
illfitting,15297,1
illfitting,02944,1
illfitting,08836,1
illfitting,13090,1
regular,02514,9
illfitting,05451,2
illfitting,11208,1
illfitting,05051,1
regular,14862,6
illfitting,01292,1
illfitting,09378,1
illfitting,15324,1
illfitting,15720,1
illfitting,15368,1
regular,04471,2
regular,00828,2
illfitting,04946,1
illfitting,09163,1
illfitting,08361,1
illfitting,10278,1
illfitting,16223,1
regular,08057,2
illfitting,09487,1
illfitting,12567,1
regular,03242,1
illfitting,16310,2
illfitting,09911,1
regular,16698,2
regular,07959,4
illfitting,08410,1
regular,07665,1
regular,10143,2
illfitting,11177,1
illfitting,10298,1
illfitting,01235,1
illfitting,15835,1
illfitting,01912,1
illfitting,16417,1
regular,17729,5
regular,00173,15
illfitting,11250,1
illfitting,05412,3
regular,10628,4
